id,water,Classified_water ,water_adjust,uv,UV adjust,Classified UV,area,Classified_area,fertilizer_usage,Fret_use_norm,yield,pesticides,Classifed_pesticides,Pest_norm,region,categories, y_per_area , y_per_area_norm,Cost Values,Cost Values_norm,Profit ratio,Classified PR
663,4.935,2,4.935,66.508,66.508,3,6.959,3,5,1,46.902,1.16,1,0.120403446,5,"d,a,c",6.73976146,0.42,1.438500832,0.55,-0.13,1
79,7.485,2,7.485,73.492,73.492,3,8.908,3,2,0.4,47.85,2.919,2,0.305211179,6,"b,d,c",5.371576111,0.31,1.192474015,0.44,-0.13,1
915,,2,8,69.36,69.36,3,5.629,2,2,0.4,24.375,0.782,1,0.08068922,6,"b,d,a",4.330254042,0.23,1.002116844,0.36,-0.13,1
123,7.261,2,7.261,76.547,76.547,3,12.192,5,2,0.4,49.389,0.775,1,0.079953772,6,"c,b",4.050935039,0.21,0.952356585,0.34,-0.13,1
125,2.291,1,2.291,68.649,68.649,3,13.835,5,0,0,37.918,5.443,3,0.57039294,6,"d,a,b",2.740730033,0.11,0.713088973,0.24,-0.13,1
547,1.89,1,1.89,59.263,59.263,2,8.542,3,3,0.6,54.497,6.387,3,0.66957344,6,c,6.379887614,0.39,1.385667376,0.52,-0.13,1
520,5.737,2,5.737,77.583,77.583,3,2.707,1,5,1,20.128,2.014,2,0.210128178,6,"a,d,b,c",7.435537495,0.47,1.581429757,0.61,-0.13,1
59,9.532,3,9.532,67.47,67.47,3,12.046,5,3,0.6,74.108,1.217,1,0.126392099,6,"b,c,d",6.152083679,0.37,1.349451672,0.51,-0.14,1
970,9.721,3,9.721,71.279,71.279,3,8.951,3,1,0.2,34.892,1.009,1,0.104538769,6,c,3.898111943,0.2,0.940136487,0.34,-0.14,1
505,11.272,3,11.272,82.494,82.494,3,6.207,3,3,0.6,60.075,6.346,3,0.665265812,1,"a,b,c",9.67858869,0.65,2.003755928,0.79,-0.14,1
379,8.157,3,8.157,91.237,91.237,4,6.219,3,4,0.8,59.741,6.283,3,0.658646775,1,"b,d,c",9.606206786,0.64,1.990489683,0.78,-0.14,1
926,5.415,2,5.415,69.707,69.707,3,11.838,4,3,0.6,52.47,0.904,1,0.093507039,6,b,4.432336543,0.24,1.043447334,0.38,-0.14,1
636,8.919,3,8.919,78.254,78.254,3,7.259,3,1,0.2,36.475,3.535,2,0.369930658,6,b,5.024796804,0.29,1.152324183,0.43,-0.14,1
376,6.194,2,6.194,61.334,61.334,2,10.106,4,5,1,74.672,1.789,1,0.186488758,6,"b,d,c",7.388877894,0.47,1.588107439,0.61,-0.14,1
740,6.565,2,6.565,76.479,76.479,3,5.49,2,4,0.8,30.391,0.234,1,0.0231141,5,"d,b,c",5.535701275,0.33,1.249344695,0.47,-0.14,1
787,8.371,3,8.371,75.371,75.371,3,11.728,4,2,0.4,78.37,4.903,2,0.513658332,6,"c,d,a,b",6.682298772,0.41,1.45969787,0.56,-0.14,1
295,7.881,2,7.881,78.475,78.475,3,9.582,4,4,0.8,94.332,6.959,3,0.729670099,3,"a,d",9.844708829,0.66,2.043203335,0.8,-0.14,1
155,5.332,2,5.332,73.585,73.585,3,8.105,3,3,0.6,61.599,6.58,3,0.689850809,2,"a,d,c,b",7.600123381,0.49,1.634284934,0.63,-0.14,1
838,9.365,3,9.365,75.097,75.097,3,9.633,4,0,0,37.306,3.267,2,0.341773482,6,"b,a,d,c",3.87272916,0.2,0.953754376,0.34,-0.15,1
168,2.5,1,2.5,76.857,76.857,3,5.211,2,2,0.4,30.041,7.108,3,0.745324648,1,a,5.764920361,0.34,1.301885614,0.49,-0.15,1
350,7.378,2,7.378,77.629,77.629,3,9.309,4,1,0.2,54.844,6.153,3,0.644988443,1,"c,a,b",5.891502847,0.35,1.325152965,0.5,-0.15,1
616,12.282,3,12.282,78.947,78.947,3,7.583,3,1,0.2,44.242,2.964,2,0.309939063,6,"c,b,d",5.834366346,0.35,1.315431965,0.5,-0.15,1
899,5.929,2,5.929,67.5,67.5,3,6.084,3,5,1,44.399,1.92,1,0.200252154,6,"c,a",7.297666009,0.46,1.584290896,0.61,-0.15,1
371,5.44,2,5.44,81.652,81.652,3,10.223,4,1,0.2,45.064,4.825,2,0.505463333,5,"b,d,a,c",4.408099384,0.24,1.057062112,0.39,-0.15,1
676,8.682,3,8.682,74.681,74.681,3,6.98,3,4,0.8,47.558,1.28,1,0.133011137,5,a,6.813467049,0.42,1.499682226,0.57,-0.15,1
591,9.644,3,9.644,84.473,84.473,3,5.743,2,4,0.8,47.633,3.293,2,0.344505148,6,b,8.294097162,0.54,1.774994733,0.69,-0.15,1
104,7.679,2,7.679,,90,4,13.489,5,5,1,106.421,1.974,1,0.205925615,6,a,7.88946549,0.51,1.706058293,0.66,-0.15,1
540,6.372,2,6.372,72.873,72.873,3,9.036,4,0,0,33.832,5.085,3,0.532779996,6,c,3.744134573,0.19,0.946207089,0.34,-0.15,1
81,,2,7,87.825,87.825,4,9.867,4,0,0,13.183,0.494,1,0.050430763,6,"c,a,b",1.336069727,0,0.505518994,0.15,-0.15,1
637,8.786,3,8.786,72.598,72.598,3,6.939,3,4,0.8,51.203,2.333,2,0.243643623,6,"b,d,a",7.379017149,0.47,1.617214009,0.62,-0.15,1
650,2.692,1,2.692,69.424,69.424,3,4.042,2,3,0.6,27.839,7.256,3,0.760874133,1,c,6.887431964,0.43,1.530172262,0.59,-0.16,1
127,5.386,2,5.386,,80,3,5.481,2,1,0.2,28.021,6.32,3,0.662534146,2,"b,c,a",5.11238825,0.29,1.210550598,0.45,-0.16,1
678,4.945,2,4.945,70.92,70.92,3,6.971,3,1,0.2,34.591,6.386,3,0.669468376,2,"c,b",4.962128819,0.28,1.188229156,0.44,-0.16,1
668,9.339,3,9.339,74.686,74.686,3,10.233,4,4,0.8,86.466,4.04,2,0.422988023,6,"d,c",8.449721489,0.55,1.833244093,0.71,-0.16,1
366,6.375,2,6.375,66.475,66.475,3,4.51,2,4,0.8,40.845,7.04,3,0.73818029,3,"b,d,c",9.05654102,0.6,1.951806401,0.76,-0.17,1
148,4.64,2,4.64,80.025,80.025,3,9.717,4,0,0,43.792,7.84,3,0.822231561,4,"c,b",4.506740764,0.25,1.120758827,0.41,-0.17,1
48,9.241,3,9.241,77.859,77.859,3,12.67,5,4,0.8,85.003,1.222,1,0.12691742,6,"b,c",6.708997632,0.42,1.530672229,0.59,-0.17,1
253,9.541,3,9.541,82.536,82.536,3,7.581,3,4,0.8,63.722,4.003,2,0.419100651,6,b,8.405487403,0.55,1.842757279,0.72,-0.17,1
294,9.194,3,9.194,93.316,93.316,4,10.684,4,5,1,117.117,6.794,3,0.712334524,1,"a,c,b",10.96190565,0.75,2.312971382,0.92,-0.17,1
503,3.89,1,3.89,68.096,68.096,3,8.054,3,1,0.2,35.143,6.245,3,0.654654339,6,"c,a",4.363421902,0.23,1.10342706,0.41,-0.17,1
548,3.42,1,3.42,69.202,69.202,3,10.832,4,0,0,32.116,6.005,3,0.629438958,6,"b,c",2.964918759,0.13,0.847032165,0.3,-0.17,1
982,0.874,1,0.874,70.592,70.592,3,7.457,3,0,0,16.276,6.273,3,0.657596134,6,"c,b,d,a",2.182647177,0.07,0.706289248,0.24,-0.17,1
561,1.182,1,1.182,57.343,57.343,2,6.084,3,1,0.2,25.461,7.676,3,0.805001051,2,c,4.184911243,0.22,1.074126697,0.39,-0.17,1
197,5.159,2,5.159,68.41,68.41,3,9.938,4,3,0.6,64.586,5.421,3,0.56808153,5,c,6.498893137,0.4,1.50103894,0.57,-0.17,1
330,9.765,3,9.765,64.058,64.058,2,8.884,3,3,0.6,68.832,4.704,2,0.492750578,6,"d,b,c",7.747861324,0.5,1.731267229,0.67,-0.17,1
15,11.22,3,11.22,81.74,81.74,3,8.06,3,3,0.6,50.919,1.295,1,0.134587098,6,a,6.317493797,0.39,1.469627565,0.56,-0.17,1
861,7.893,2,7.893,69.592,69.592,3,7.364,3,5,1,49.527,0.333,1,0.033515444,6,"c,b",6.725556763,0.42,1.547844753,0.59,-0.18,1
864,,3,9,,90,4,16.409,5,2,0.4,83.831,2.543,2,0.265707081,6,c,5.108842708,0.29,1.253474097,0.47,-0.18,1
698,4.152,2,4.152,87.314,87.314,4,10.277,4,1,0.2,49.595,7.019,3,0.735973944,2,a,4.825824657,0.27,1.202127586,0.45,-0.18,1
346,6.373,2,6.373,67.61,67.61,3,5.75,2,3,0.6,23.693,0.616,1,0.063248582,6,b,4.120521739,0.22,1.076742014,0.39,-0.18,1
284,4.74,2,4.74,62.911,62.911,2,13.551,5,1,0.2,58.51,5.804,3,0.608321076,6,b,4.317762527,0.23,1.113482281,0.41,-0.18,1
302,8.948,3,8.948,74.832,74.832,3,3.231,2,5,1,28.74,3.569,2,0.373502837,5,c,8.895078923,0.59,1.957820204,0.77,-0.18,1
116,7.429,2,7.429,69.749,69.749,3,10.497,4,0,0,19.15,1.728,1,0.180079849,6,"c,b",1.824330761,0.04,0.663627679,0.22,-0.18,1
221,6.176,2,6.176,90.336,90.336,4,7.853,3,2,0.4,51.639,7.028,3,0.736919521,2,"b,c",6.575703553,0.41,1.537344093,0.59,-0.18,1
130,5.64,2,5.64,64.685,64.685,2,5.358,2,4,0.8,39.16,4.863,2,0.509455768,5,c,7.308697275,0.46,1.674322426,0.65,-0.18,1
279,6.9,2,6.9,58.082,58.082,2,12.101,5,0,0,47.326,5.76,3,0.603698256,6,"b,d",3.910916453,0.2,1.052152548,0.38,-0.18,1
454,9.524,3,9.524,73.999,73.999,3,11.618,4,5,1,98.047,2.574,2,0.268964068,6,b,8.439232226,0.55,1.891492926,0.74,-0.19,1
681,4.29,2,4.29,80.408,80.408,3,13.914,5,2,0.4,70.167,5.696,3,0.596974154,6,b,5.042906425,0.29,1.272282632,0.48,-0.19,1
621,2.45,1,2.45,84.93,84.93,3,12.988,5,0,0,31.049,6.036,3,0.632695945,4,a,2.390591315,0.08,0.785939941,0.27,-0.19,1
576,8.513,3,8.513,78.914,78.914,3,9.344,4,3,0.6,59.308,3.414,2,0.357217903,6,"b,c",6.347174658,0.39,1.512677635,0.58,-0.19,1
742,6.55,2,6.55,80.986,80.986,3,10.94,4,3,0.6,74.108,5.402,3,0.566085312,6,d,6.774040219,0.42,1.591320817,0.61,-0.19,1
554,7.895,2,7.895,76.59,76.59,3,4.085,2,3,0.6,18.291,0.564,1,0.057785249,6,"c,a,b",4.477600979,0.24,1.172247237,0.43,-0.19,1
410,4.915,2,4.915,59.219,59.219,2,11.242,4,3,0.6,67.507,5.182,3,0.542971212,6,"c,b",6.004892368,0.36,1.459741811,0.56,-0.19,1
884,6.4,2,6.4,71.725,71.725,3,10.049,4,1,0.2,53.753,6.93,3,0.72662324,2,b,5.349089462,0.31,1.341907836,0.51,-0.2,1
987,5.196,2,5.196,59.482,59.482,2,10.657,4,0,0,38.853,6.622,3,0.694263501,3,"a,c,b",3.645772732,0.18,1.029675468,0.37,-0.2,1
365,7.474,2,7.474,64.072,64.072,2,10.29,4,5,1,79.934,2.869,2,0.299957974,6,"b,c,a,d",7.768124393,0.5,1.786491078,0.69,-0.2,1
390,9.226,3,9.226,81.843,81.843,3,7.198,3,4,0.8,57.729,4.119,2,0.431288086,6,"b,c",8.020144485,0.52,1.834047804,0.71,-0.2,1
14,7.37,2,7.37,49.475,49.475,2,7.992,3,5,1,51.562,0.66,1,0.067871402,6,"d,b,c,a",6.451701702,0.4,1.547505208,0.59,-0.2,1
418,6.83,2,6.83,69.76,69.76,3,7.207,3,0,0,30.602,6.68,3,0.700357218,2,"b,c",4.246149577,0.23,1.144167753,0.42,-0.2,1
78,11.177,3,11.177,66.415,66.415,3,9.849,4,4,0.8,68.348,1.053,1,0.109161589,6,"c,a",6.939587775,0.43,1.641349462,0.63,-0.2,1
201,7.453,2,7.453,88.125,88.125,4,13.323,5,1,0.2,63.587,5.385,3,0.564299223,6,"d,b,a",4.772723861,0.27,1.249439199,0.47,-0.2,1
793,6.27,2,6.27,76.909,76.909,3,6.907,3,0,0,23.74,5.705,3,0.597919731,2,"d,b,c",3.437092804,0.16,1.004580206,0.36,-0.2,1
239,8.899,3,8.899,83.001,83.001,3,10.3,4,2,0.4,71.446,6.443,3,0.675457029,0,"a,c,b,d",6.936504854,0.43,1.656523766,0.64,-0.2,1
35,3.17,1,3.17,78.328,78.328,3,5.015,2,4,0.8,40.403,8.22,3,0.862155915,2,"c,b",8.056430708,0.52,1.863164274,0.73,-0.21,1
265,1.574,1,1.574,,90,4,9.098,4,1,0.2,43.753,9.286,3,0.974154234,3,"d,a,c,b",4.809078918,0.27,1.269284923,0.48,-0.21,1
474,7.645,2,7.645,82.447,82.447,3,10.73,4,0,0,46.867,6.601,3,0.692057155,2,"b,d",4.367847158,0.24,1.189934294,0.44,-0.21,1
87,7.24,2,7.24,66.625,66.625,3,5.537,2,4,0.8,43.873,5.456,3,0.571758773,6,d,7.92360484,0.51,1.842768458,0.72,-0.21,1
43,6.4,2,6.4,89.034,89.034,4,11.265,4,0,0,39.543,5.921,3,0.620613574,5,"a,b,d",3.510252996,0.17,1.03589817,0.38,-0.21,1
516,1.819,1,1.819,59.082,59.082,2,9.412,4,2,0.4,41.463,6.584,3,0.690271065,5,"b,a",4.405333617,0.24,1.201654905,0.45,-0.21,1
814,,3,10,70.418,70.418,3,10.009,4,4,0.8,99.13,7.306,3,0.766127338,1,"b,a,c,d",9.904086322,0.66,2.220233746,0.88,-0.21,1
32,6.534,2,6.534,85.997,85.997,4,8.271,3,5,1,69.548,4.994,2,0.523219164,6,"d,a,c",8.408656753,0.55,1.947393238,0.76,-0.21,1
258,6.666,2,6.666,73.315,73.315,3,9.194,4,4,0.8,70.3,5.495,3,0.575856272,6,"d,c,a",7.646291059,0.49,1.808787147,0.7,-0.21,1
196,11.197,3,11.197,76.001,76.001,3,6.575,3,4,0.8,47.65,1.976,1,0.206135743,6,"c,d,b,a",7.247148289,0.46,1.739650404,0.67,-0.22,1
685,7.133,2,7.133,92.965,92.965,4,7.069,3,4,0.8,54.473,5.503,3,0.576696785,5,d,7.705898996,0.49,1.840608156,0.72,-0.22,1
231,3.93,1,3.93,68.896,68.896,3,7.691,3,2,0.4,41.693,7.36,3,0.771800798,2,"b,d,a",5.421011572,0.32,1.423227095,0.54,-0.22,1
953,6.549,2,6.549,89.688,89.688,4,12.268,5,0,0,37.299,5.372,3,0.562933389,6,d,3.040348875,0.13,0.988102555,0.36,-0.22,1
868,3.544,1,3.544,56.754,56.754,2,14.661,5,1,0.2,52.728,6.359,3,0.666631645,6,c,3.596480458,0.18,1.092450937,0.4,-0.23,1
754,5.444,2,5.444,86.768,86.768,4,10.805,4,2,0.4,61.33,7.006,3,0.734608111,0,c,5.676075891,0.34,1.486472248,0.57,-0.23,1
300,6.98,2,6.98,80.915,80.915,3,4.715,2,1,0.2,20.482,5.639,3,0.590985501,6,"d,b,c",4.344008484,0.23,1.244746945,0.47,-0.23,1
625,6.642,2,6.642,78.919,78.919,3,6.789,3,1,0.2,34.81,7.276,3,0.762975415,2,"a,d,b",5.12741199,0.29,1.394314144,0.53,-0.23,1
645,4.14,2,4.14,,70,3,9.275,4,4,0.8,62.577,6.067,3,0.635952931,5,"d,b,c,a",6.746846361,0.42,1.701310501,0.66,-0.24,1
416,3.847,1,3.847,,100,4,9.431,4,5,1,70.537,5.68,3,0.595293129,6,"d,c",7.479270491,0.48,1.841213256,0.72,-0.24,1
339,8.344,3,8.344,70.526,70.526,3,7.986,3,2,0.4,42.269,4.745,2,0.497058206,5,"a,d,b",5.292887553,0.31,1.44130658,0.55,-0.24,1
803,13.337,3,13.337,71.816,71.816,3,3.115,2,3,0.6,22.435,3.119,2,0.326223997,6,c,7.202247191,0.45,1.801704957,0.7,-0.25,1
298,2.161,1,2.161,70.267,70.267,3,8.619,3,2,0.4,42.821,8.254,3,0.865728094,2,"b,c,a",4.968209769,0.28,1.399800006,0.53,-0.25,1
555,6.833,2,6.833,75.587,75.587,3,12.893,5,2,0.4,67.094,5.742,3,0.601807102,5,"c,a",5.203909098,0.3,1.445816655,0.55,-0.25,1
622,8.542,3,8.542,63.907,63.907,2,3.108,2,2,0.4,18.398,6.006,3,0.629544022,6,d,5.91956242,0.36,1.586927596,0.61,-0.25,1
945,6.17,2,6.17,72.08,72.08,3,13.553,5,2,0.4,78.59,7.328,3,0.768438748,4,"a,d",5.798716151,0.35,1.568465283,0.6,-0.26,1
687,7.821,2,7.821,,90,4,8.202,3,2,0.4,47.694,6.384,3,0.669258248,6,"d,a",5.814923189,0.35,1.57881112,0.61,-0.26,1
575,5.82,2,5.82,80.554,80.554,3,10.231,4,3,0.6,68.841,7.339,3,0.769594453,3,"c,d,a,b",6.728667774,0.42,1.746402201,0.68,-0.26,1
873,6.197,2,6.197,73.607,73.607,3,11.989,4,0,0,37.989,6.682,3,0.700567346,4,"b,c,d",3.1686546,0.14,1.102385045,0.4,-0.26,1
715,7.23,2,7.23,57.88,57.88,2,10.52,4,0,0,46.674,8.256,3,0.865938222,2,"b,c",4.436692015,0.24,1.336284514,0.5,-0.26,1
600,8.532,3,8.532,75.624,75.624,3,9.439,4,3,0.6,59.837,5.048,3,0.528892625,5,"b,d",6.339336794,0.39,1.685612805,0.65,-0.26,1
114,4.945,2,4.945,65.747,65.747,3,5.355,2,0,0,14.227,6.726,3,0.705190166,3,"b,d",2.656769374,0.1,1.023950946,0.37,-0.27,1
55,7.613,2,7.613,87.068,87.068,4,8.498,3,4,0.8,74.705,8.212,3,0.861315402,4,"c,b",8.790891975,0.58,2.157069681,0.85,-0.27,1
911,3.923,1,3.923,68.449,68.449,3,5.881,2,2,0.4,29.194,7.677,3,0.805106115,2,"d,a,c",4.964121748,0.28,1.456068036,0.55,-0.27,1
539,6.819,2,6.819,75.707,75.707,3,10.527,4,0,0,29.191,5.855,3,0.613679344,6,b,2.772964757,0.11,1.056760146,0.39,-0.27,1
679,7.619,2,7.619,81.555,81.555,3,8.218,3,3,0.6,52.971,6.144,3,0.644042866,6,"d,c",6.445728888,0.4,1.740195181,0.67,-0.28,1
550,1.963,1,1.963,72.115,72.115,3,9.564,4,2,0.4,35.764,6.931,3,0.726728304,6,d,3.739439565,0.19,1.247665016,0.47,-0.28,1
530,12.572,3,12.572,79.106,79.106,3,11.819,4,5,1,89.488,1.337,1,0.13899979,5,a,7.571537355,0.48,1.963731115,0.77,-0.29,1
395,9.783,3,9.783,58.898,58.898,2,7.452,3,1,0.2,36.829,6.134,3,0.642992225,6,"d,a,c",4.942163178,0.28,1.482702986,0.57,-0.29,1
582,9.555,3,9.555,66.702,66.702,3,6.236,3,2,0.4,37.121,6.15,3,0.644673251,6,"a,c,b",5.952694035,0.36,1.669258629,0.64,-0.29,1
519,4.154,2,4.154,77.532,77.532,3,10.908,4,1,0.2,41.422,7.715,3,0.80909855,2,"b,c",3.797396406,0.19,1.275384871,0.48,-0.29,1
108,4.71,2,4.71,72.066,72.066,3,6.478,3,3,0.6,39.714,7.637,3,0.800903551,2,c,6.130595863,0.37,1.704074574,0.66,-0.29,1
187,12.797,3,12.797,81.108,81.108,3,10.306,4,5,1,92.937,3.78,2,0.39567136,6,"c,d",9.017756647,0.6,2.235329048,0.88,-0.29,1
61,6.59,2,6.59,87.019,87.019,4,8.775,3,1,0.2,34.607,6.48,3,0.6793444,6,a,3.943817664,0.2,1.307233481,0.49,-0.29,1
854,5.341,2,5.341,66.236,66.236,3,10.014,4,5,1,74.834,5.822,3,0.610212229,6,"c,b,d",7.472937887,0.48,1.955243409,0.77,-0.29,1
224,6.849,2,6.849,73.201,73.201,3,5.67,2,1,0.2,26.347,7.569,3,0.793759193,3,"d,b",4.646737213,0.26,1.438830176,0.55,-0.29,1
807,7.352,2,7.352,72.373,72.373,3,12.173,5,3,0.6,76.708,6.412,3,0.672200042,6,"a,c,b",6.301486897,0.39,1.75063974,0.68,-0.29,1
894,,3,9,50.236,50.236,2,11.924,4,0,0,42.604,6.359,3,0.666631645,5,"b,c",3.572962093,0.17,1.254398661,0.47,-0.3,1
398,4.24,2,4.24,,80,3,12.166,5,0,0,19.758,5.967,3,0.625446522,6,"b,d",1.624034194,0.02,0.897438031,0.32,-0.3,1
670,6.64,2,6.64,89.257,89.257,4,10.971,4,2,0.4,52.865,6.253,3,0.655494852,6,"a,d",4.818612706,0.27,1.486700902,0.57,-0.3,1
396,5.697,2,5.697,75.336,75.336,3,7.988,3,5,1,62.337,6.519,3,0.6834419,5,a,7.803830746,0.5,2.052089903,0.81,-0.3,1
673,9.82,3,9.82,91.879,91.879,4,8.123,3,1,0.2,40.446,6.621,3,0.694158437,6,a,4.979194879,0.28,1.536323754,0.59,-0.31,1
353,4.764,2,4.764,64.363,64.363,2,8.835,3,3,0.6,53.273,7.871,3,0.825488548,2,b,6.029767968,0.36,1.732241898,0.67,-0.31,1
947,7.79,2,7.79,68.066,68.066,3,9.254,4,1,0.2,42.932,7.353,3,0.77106535,1,"c,a,d",4.639291117,0.26,1.478561701,0.56,-0.31,1
731,11.2,3,11.2,78.38,78.38,3,10.418,4,5,1,90.695,4.925,2,0.515969742,6,d,8.705605682,0.57,2.249683421,0.89,-0.32,1
780,6.538,2,6.538,77.068,77.068,3,10.015,4,0,0,33.027,7.951,3,0.833893675,2,c,3.29775337,0.15,1.258333107,0.47,-0.32,1
180,7.436,2,7.436,64.462,64.462,2,14.857,5,0,0,42.296,6.732,3,0.705820551,6,"b,c",2.846873528,0.12,1.189832757,0.44,-0.32,1
967,9.665,3,9.665,83.702,83.702,3,5.512,2,3,0.6,42.745,8.398,3,0.880857323,2,"a,c,b,d",7.754898403,0.5,2.112740035,0.83,-0.33,1
225,13.11,3,13.11,92.968,92.968,4,6.821,3,4,0.8,55.365,4.963,2,0.519962177,6,"d,a",8.116845037,0.53,2.180384095,0.86,-0.33,1
268,12.458,3,12.458,70.46,70.46,3,5.928,2,2,0.4,43.134,7.746,3,0.812355537,2,c,7.276315789,0.46,2.029524172,0.8,-0.34,1
768,7.6,2,7.6,80.748,80.748,3,12.375,5,4,0.8,86.596,6.626,3,0.694683757,6,"d,b",6.997656566,0.44,1.989575624,0.78,-0.34,1
220,8.67,3,8.67,77.034,77.034,3,11.013,4,0,0,34.412,6.807,3,0.713700357,2,c,3.124670844,0.14,1.279575374,0.48,-0.34,1
236,6.351,2,6.351,59.387,59.387,2,5.438,2,1,0.2,21.142,7.979,3,0.83683547,2,"a,c,b,d",3.887826407,0.2,1.448869435,0.55,-0.35,1
384,4.599,2,4.599,68.834,68.834,3,7.091,3,5,1,48.509,6.633,3,0.695419206,5,a,6.840925116,0.43,1.991226556,0.78,-0.35,1
718,7.83,2,7.83,77.634,77.634,3,5.941,2,1,0.2,25.983,7.957,3,0.83452406,4,"c,b,d,a",4.373506144,0.24,1.544673987,0.59,-0.36,1
111,7.265,2,7.265,73.711,73.711,3,8.505,3,5,1,64.702,6.365,3,0.66726203,6,"c,a,b",7.607524985,0.49,2.1399302,0.84,-0.36,1
723,3.895,1,3.895,63.483,63.483,2,7.696,3,4,0.8,43.779,7.281,3,0.763500735,6,"c,b,d",5.688539501,0.34,1.812605154,0.71,-0.37,1
476,7.44,2,7.44,73.319,73.319,3,9.081,4,0,0,23.009,7.197,3,0.754675352,0,"c,a,d",2.533751789,0.09,1.238952916,0.46,-0.37,1
949,11.323,3,11.323,61.639,61.639,2,9.978,4,3,0.6,65.218,6.3,3,0.660432864,6,"d,a",6.536179595,0.4,2.002306288,0.79,-0.38,1
328,8.195,3,8.195,47.922,47.922,2,8.092,3,4,0.8,51.967,6.179,3,0.647720109,6,"d,b,c,a",6.42202175,0.39,1.982083914,0.78,-0.38,1
90,6.75,2,6.75,74.193,74.193,3,12.912,5,1,0.2,41.935,7.336,3,0.76927926,5,"a,c",3.247754027,0.15,1.407782644,0.53,-0.39,1
167,8.278,3,8.278,79.21,79.21,3,8.254,3,2,0.4,43.322,8.002,3,0.839251944,1,"b,c,d",5.248606736,0.3,1.779121918,0.69,-0.39,1
925,3.854,1,3.854,70.575,70.575,3,14.158,5,1,0.2,39.093,8.358,3,0.876654759,5,"b,d,a,c",2.761195084,0.11,1.323039263,0.5,-0.39,1
709,8.34,3,8.34,73.689,73.689,3,6.586,3,4,0.8,44.698,6.983,3,0.732191637,5,d,6.786820528,0.42,2.076174654,0.82,-0.39,1
169,5.615,2,5.615,65.281,65.281,3,3.23,2,0,0,7.977,8.969,3,0.940848918,0,"b,a,c",2.469659443,0.09,1.304057091,0.49,-0.4,1
557,4.75,2,4.75,74.025,74.025,3,14.352,5,0,0,26.149,8.409,3,0.882013028,4,c,1.821976031,0.04,1.187837627,0.44,-0.4,1
247,7.739,2,7.739,79.376,79.376,3,3.642,2,3,0.6,22.676,8.736,3,0.916368985,4,"b,c,a",6.226249314,0.38,2.020482027,0.79,-0.41,1
100,7.817,2,7.817,85.297,85.297,4,10.331,4,0,0,23.495,7.551,3,0.79186804,6,"d,b,c,a",2.274223212,0.07,1.301155554,0.49,-0.42,1
50,6.262,2,6.262,,100,4,6.572,3,0,0,11.371,7.707,3,0.808258037,2,"c,d",1.730219111,0.03,1.214387797,0.45,-0.42,1
23,11.66,3,11.66,92.302,92.302,4,13.445,5,3,0.6,85.12,6.657,3,0.697940744,5,"c,b,a,d",6.330978059,0.39,2.062170544,0.81,-0.42,1
545,,2,8,66.94,66.94,3,10.018,4,2,0.4,47.698,8.269,3,0.867304055,1,"b,d,a",4.761229786,0.27,1.788731679,0.7,-0.43,1
462,11.299,3,11.299,59.711,59.711,2,4.549,2,3,0.6,27.888,7.008,3,0.734818239,5,"c,b,a",6.130578149,0.37,2.075099518,0.82,-0.44,1
923,12.365,3,12.365,86.836,86.836,4,8.337,3,2,0.4,50.201,8.538,3,0.895566295,1,d,6.021470553,0.36,2.106565367,0.83,-0.47,1
496,3.986,1,3.986,,80,3,11.082,4,3,0.6,40.712,8.006,3,0.8396722,6,c,3.673705107,0.18,1.694813503,0.66,-0.47,1
783,7.235,2,7.235,84.569,84.569,3,6.325,3,3,0.6,32.748,8.992,3,0.943265392,1,"c,b,d",5.177549407,0.3,2.01394338,0.79,-0.49,1
464,12.254,3,12.254,69.971,69.971,3,10.755,4,3,0.6,75.168,9.096,3,0.954192057,4,b,6.989121339,0.44,2.357827456,0.94,-0.5,1
846,11.35,3,11.35,91.337,91.337,4,8.797,3,3,0.6,59.186,9.532,3,1,1,d,6.727975446,0.42,2.343664588,0.93,-0.51,1
739,11.185,3,11.185,58.887,58.887,2,8.487,3,5,1,61.403,6.961,3,0.729880227,6,"d,b",7.234947567,0.46,2.462598815,0.98,-0.52,1
174,9.564,3,9.564,67.879,67.879,3,7.52,3,5,1,47.321,8.433,3,0.884534566,5,"d,b,c",6.29268617,0.38,2.509716999,1,-0.62,1
